i,x1[i],Tcc,Calor cambra,Calor extreta pel fluid,Calor intercanviada amb l'aire exterior,T3[i],P3[i],v3[i],rho3[i],alfa3[i],T2[i],T4[i],Temps execucio (s)
25,0.1953125,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,278.074668338382,14999962.3316485,2.2034958299975,13.0789287575797,1093.36912628068,666.249823548042,279.519133517945,0.0372910015285015
26,0.203125,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,281.036581521895,14999960.7188833,2.22696661203448,12.9410853411192,1094.83315149301,667.790295341114,282.465028437071,0.0372910015285015
27,0.2109375,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,283.988570471558,14999959.0976465,2.25035875959583,12.8065646667544,1096.28127324547,669.330446643452,285.401747537872,0.0372910015285015
28,0.21875,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,286.930759942598,14999957.4679338,2.27367326127152,12.6752447104226,1097.71373630727,670.870237263089,288.329384563299,0.0372910015285015
29,0.2265625,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,289.863270764377,14999955.8297416,2.29691107454254,12.5470094587362,1099.13078428242,672.40962704749,291.248033326756,0.0372910015285015
30,0.234375,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,292.786220012734,14999954.1830671,2.32007312714664,12.421748539282,1100.53265937463,673.948575686325,294.157775063996,0.0372910015285015
31,0.2421875,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,295.699721053704,14999952.5279079,2.34316031742467,12.2993568830306,1101.91960211424,675.487042534795,297.058662597836,0.0372910015285015
32,0.25,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,298.603883431068,14999950.8642622,2.36617351342955,12.1797344170209,1103.2918513909,677.024986424504,299.950862844343,0.0372910015285015
33,0.2578125,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,301.498814085745,14999949.1921289,2.38911356258889,12.0627857249833,1104.64964273767,678.562365365938,302.833713295759,0.0372910015285015
34,0.265625,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,304.384609694125,14999947.5115087,2.41198123099267,11.9484200821498,1105.99320764969,680.099136421754,305.707093115926,0.0372910015285015
35,0.2734375,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,307.261361985354,14999945.8224035,2.43477724552824,11.8365509744645,1107.32277501849,681.63525585562,308.571003986492,0.0372910015285015
36,0.28125,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,310.129159040909,14999944.1248156,2.45750230417836,11.7270958115324,1108.63857143798,683.170679244849,311.425499284429,0.0372910015285015
37,0.2890625,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,312.988085906658,14999942.4187482,2.48015708087115,11.6199756863942,1109.9408212813,684.705361480878,314.270652414133,0.0372910015285015
38,0.296875,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,315.838224894605,14999940.7042047,2.50274222787126,11.5151151633678,1111.22974667512,686.239256611242,317.106539140409,0.0372910015285015
39,0.3046875,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,318.679655709382,14999938.9811891,2.52525837678214,11.4124420863757,1112.50556741828,687.772317470843,319.933225880871,0.0372910015285015
40,0.3125,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,321.512455456577,14999937.2497058,2.54770613861203,11.3118874038831,1113.76850086486,689.304495024132,322.750760209425,0.0372910015285015
41,0.3203125,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,324.336698553289,14999935.5097596,2.57008610306519,11.2133850083038,1115.018761776,690.835737294,325.55916130927,0.0372910015285015
42,0.328125,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,327.152456538726,14999933.761356,2.592398837041,11.1168715887313,1116.25656213743,692.365987681467,328.35840862609,0.0372910015285015
43,0.3359375,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,329.959797764662,14999932.0045011,2.61464488218109,11.0222864965588,1117.4821109303,693.895182370478,331.148427011926,0.0372910015285015
44,0.34375,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,332.758786927312,14999930.2392016,2.63682475115984,10.9295716241607,1118.69561383638,695.423246344006,333.929066371831,0.0372910015285015
45,0.3515625,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,335.549484380227,14999928.4654651,2.65893892223956,10.838671297454,1119.89727284743,696.950087279728,336.700073255204,0.0372910015285015
46,0.359375,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,338.331945138743,14999926.6833006,2.68098783138163,10.7495321839299,1121.0872857366,698.475586196311,339.461050930663,0.0372910015285015
47,0.3671875,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,341.106217446188,14999924.8927183,2.70297186088473,10.6621032187616,1122.2658453299,699.999583108774,342.211403153201,0.0372910015285015
48,0.375,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,343.872340714893,14999923.0937305,2.72489132306912,10.5763355529722,1123.43313849139,701.521855004858,344.950254924039,0.0372910015285015
49,0.3828125,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,346.630342573196,14999921.2863522,2.74674643687639,10.492182529573,1124.5893446962,703.04208199033,347.676340834248,0.0372910015285015
50,0.390625,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,349.380234631764,14999919.4706021,2.76853729432106,10.4095996963006,1125.73463401404,704.559795184494,350.387847753121,0.0372910015285015
51,0.3984375,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,352.12200641228,14999917.646504,2.79026381238018,10.3285448674394,1126.86916424676,706.074296434854,353.082193218186,0.0372910015285015
52,0.40625,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,354.855616634847,14999915.8140892,2.81192566395303,10.2489782527347,1127.99307685279,707.584534473397,355.755713265203,0.0372910015285015
53,0.4140625,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,357.580980702271,14999913.973399,2.83352217868402,10.1708626793054,1129.1064911291,709.088913685521,358.403222701254,0.0372910015285015
54,0.421875,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,360.297952698081,14999912.1244893,2.85505220031132,10.0941639438392,1130.20949588602,710.584998540581,361.017395703064,0.0372910015285015
55,0.4296875,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,363.006299454691,14999910.2674368,2.87651388117771,10.018851348759,1131.30213750937,712.069056347928,363.587893333198,0.0372910015285015
56,0.4375,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,365.705663136393,14999908.4023478,2.89790438573048,9.94489849978148,1132.38440280461,713.53534931919,366.100134609895,0.0372910015285015
57,0.4453125,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,368.395507152715,14999906.5293715,2.91921946192769,9.87228447673151,1133.45619428909,714.975037654625,368.533565647232,0.0372910015285015
58,0.453125,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,371.075037825002,14999904.6487181,2.94045282050785,9.80099553958626,1134.51729453037,716.374478750158,370.85922223103,0.0372910015285015
59,0.4609375,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,373.743090707104,14999902.7606863,2.96159523417122,9.73102760486651,1135.56731455604,717.712588425509,373.036298259701,0.0372910015285015
60,0.46875,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,376.397965265837,14999900.865703,2.98263322755298,9.66238983457088,1136.60561904889,718.956744639726,375.007316461615,0.0372910015285015
61,0.4765625,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,379.037183948408,14999898.9643803,3.00354716802245,9.59510983712502,1137.63121762344,720.056425740156,376.691336040153,0.0372910015285015
62,0.484375,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,381.657140296101,14999897.0575997,3.02430847726093,9.52924121161824,1138.64260642346,720.933326941858,377.974407429205,0.0372910015285015
63,0.4921875,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,384.252583911234,14999895.146635,3.04487555002953,9.46487450952855,1139.63753678164,721.46600255089,378.696175019961,0.0372910015285015
64,0.5,1327.93862108647,132801.90550403,132806.226910908,-4.3214068782384,386.815865084145,14999893.2333325,3.06518776843071,9.40215319758892,0,0,0,0.0372910015285015
