i,x1[i],Tcc,Calor cambra,Calor extreta pel fluid,Calor intercanviada amb l'aire exterior,T3[i],P3[i],v3[i],rho3[i],alfa3[i],T2[i],T4[i],Temps execucio (s)
611,0.29833984375,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,257.721046568182,14999998.1825243,0.510551624070162,14.1118760667191,310.790161117399,588.321485589449,258.337084377991,0.172012001276016
612,0.298828125,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,257.811961929981,14999998.1793779,0.510731729707041,14.106899621594,310.803873590963,588.414484977886,258.42643406005,0.172012001276016
613,0.29931640625,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,257.902877838973,14999998.1762308,0.51091183642802,14.1019266551194,310.817583031509,588.50761924222,258.515790209318,0.172012001276016
614,0.2998046875,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,257.993794336066,14999998.173083,0.511091944314143,14.0969571614141,310.831289445213,588.600888145675,258.60515281566,0.172012001276016
615,0.30029296875,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,258.084711462074,14999998.1699345,0.511272053446264,14.0919911346133,310.844992838194,588.694291450709,258.694521869252,0.172012001276016
616,0.30078125,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,258.17562925772,14999998.1667852,0.511452163905053,14.0870285688689,310.858693217049,588.787828919011,258.783897360574,0.172012001276016
617,0.30126953125,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,258.266547763628,14999998.1636352,0.511632275770989,14.0820694583491,310.872390587618,588.881500311506,258.87327928041,0.172012001276016
618,0.3017578125,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,258.357467020331,14999998.1604844,0.511812389124369,14.0771137972386,310.886084956276,588.975305388357,258.962667619845,0.172012001276016
619,0.30224609375,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,258.448387068267,14999998.157333,0.511992504045301,14.0721615797383,310.899776329203,589.069243908963,259.052062370259,0.172012001276016
620,0.302734375,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,258.539307947779,14999998.1541808,0.512172620613706,14.0672128000657,310.913464712619,589.163315631961,259.141463523326,0.172012001276016
621,0.30322265625,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,258.630229699116,14999998.1510278,0.512352738909318,14.0622674524543,310.927150112605,589.25752031523,259.230871071013,0.172012001276016
622,0.3037109375,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,258.721152362432,14999998.1478741,0.512532859011685,14.057325531154,310.940832535184,589.351857715891,259.320285005571,0.172012001276016
623,0.30419921875,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,258.812075977788,14999998.1447197,0.512712981000166,14.0523870304309,310.954511986754,589.446327590307,259.409705319538,0.172012001276016
624,0.3046875,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,258.903000585149,14999998.1415646,0.512893104953934,14.0474519445673,310.968188473041,589.540929694084,259.499132005734,0.172012001276016
625,0.30517578125,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,258.993926224386,14999998.1384087,0.513073230951974,14.0425202678616,310.981862000476,589.635663782078,259.588565057257,0.172012001276016
626,0.3056640625,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,259.084852935276,14999998.1352521,0.513253359073084,14.0375919946281,310.995532574861,589.730529608387,259.678004467481,0.172012001276016
627,0.30615234375,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,259.175780757499,14999998.1320947,0.513433489395874,14.0326671191975,311.00920020235,589.825526926361,259.767450230052,0.172012001276016
628,0.306640625,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,259.266709730642,14999998.1289366,0.513613621998766,14.0277456359162,311.022864889042,589.9206554886,259.856902338888,0.172012001276016
629,0.30712890625,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,259.357639894198,14999998.1257778,0.513793756959996,14.0228275391468,311.036526640854,590.015915046953,259.946360788172,0.172012001276016
630,0.3076171875,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,259.448571287564,14999998.1226182,0.513973894357609,14.0179128232676,311.050185463831,590.111305352523,260.035825572354,0.172012001276016
631,0.30810546875,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,259.539503950042,14999998.1194579,0.514154034269466,14.013001482673,311.063841363808,590.206826155668,260.125296686142,0.172012001276016
