i,x1[i],Tcc,Calor cambra,Calor extreta pel fluid,Calor intercanviada amb l'aire exterior,T3[i],P3[i],v3[i],rho3[i],alfa3[i],T2[i],T4[i],Temps execucio (s)
1050,0.25634765625,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,482.137076779914,14999930.6786703,3.82051801545934,7.54331346208723,1173.81989105135,780.286637415942,481.204819699565,0.108933001756668
1051,0.256591796875,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,482.211732768183,14999930.6086357,3.82110961723314,7.54214557158644,1173.8445536564,780.330919367194,481.279055695645,0.108933001756668
1052,0.2568359375,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,482.28638264091,14999930.5385934,3.82170117055402,7.54097813827326,1173.8692123957,780.375198821442,481.35328559372,0.108933001756668
1053,0.257080078125,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,482.361026398561,14999930.4685435,3.82229267542571,7.53981116188375,1173.89386727263,780.419475778233,481.427509394068,0.108933001756668
1054,0.25732421875,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,482.435664041604,14999930.3984861,3.82288413185187,7.53864464215415,1173.91851828694,780.463750237114,481.501727096969,0.108933001756668
1055,0.257568359375,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,482.510295570504,14999930.3284211,3.82347553983622,7.53747857882092,1173.94316544428,780.508022197634,481.575938702701,0.108933001756668
1056,0.2578125,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,482.584920985726,14999930.2583485,3.82406689938243,7.53631297162072,1173.96780874366,780.55229165934,481.650144211538,0.108933001756668
1057,0.258056640625,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,482.659540287735,14999930.1882683,3.82465821049419,7.53514782029045,1173.99244819091,780.59655862178,481.724343623759,0.108933001756668
1058,0.25830078125,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,482.734153476996,14999930.1181805,3.82524947317518,7.53398312456716,1174.01708378611,780.640823084502,481.798536939636,0.108933001756668
1059,0.258544921875,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,482.808760553973,14999930.0480851,3.82584068742908,7.53281888418817,1174.04171553211,780.685085047056,481.872724159445,0.108933001756668
1060,0.2587890625,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,482.883361519131,14999929.9779822,3.82643185325958,7.53165509889095,1174.06634343227,780.729344508989,481.946905283457,0.108933001756668
1061,0.259033203125,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,482.957956372932,14999929.9078717,3.82702297067033,7.53049176841322,1174.09096748816,780.77360146985,482.021080311943,0.108933001756668
1062,0.25927734375,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,483.03254511584,14999929.8377536,3.82761403966502,7.52932889249289,1174.11558770303,780.817855929188,482.095249245175,0.108933001756668
1063,0.259521484375,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,483.107127748317,14999929.7676279,3.8282050602473,7.52816647086808,1174.14020407871,780.862107886552,482.169412083422,0.108933001756668
1064,0.259765625,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,483.181704270827,14999929.6974946,3.82879603242085,7.52700450327711,1174.16481661643,780.906357341492,482.243568826951,0.108933001756668
1065,0.260009765625,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,483.25627468383,14999929.6273538,3.82938695618932,7.52584298945851,1174.18942532157,780.950604293556,482.317719476029,0.108933001756668
1066,0.26025390625,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,483.33083898779,14999929.5572054,3.82997783155637,7.52468192915103,1174.21403019358,780.994848742294,482.391864030922,0.108933001756668
1067,0.260498046875,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,483.405397183166,14999929.4870494,3.83056865852566,7.5235213220936,1174.23863123741,781.039090687256,482.466002491895,0.108933001756668
1068,0.2607421875,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,483.479949270419,14999929.4168858,3.83115943710083,7.52236116802537,1174.26322845359,781.083330127991,482.54013485921,0.108933001756668
1069,0.260986328125,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,483.554495250012,14999929.3467146,3.83175016728555,7.5212014666857,1174.28782184485,781.12756706405,482.61426113313,0.108933001756668
1070,0.26123046875,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,483.629035122402,14999929.2765359,3.83234084908345,7.52004221781414,1174.3124114153,781.171801494982,482.688381313914,0.108933001756668
1071,0.261474609375,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,483.703568888051,14999929.2063496,3.83293148249818,7.51888342115046,1174.336997164,781.216033420338,482.762495401823,0.108933001756668
1072,0.26171875,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,483.778096547417,14999929.1361557,3.83352206753338,7.51772507643464,1174.36157909689,781.260262839668,482.836603397113,0.108933001756668
1073,0.261962890625,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,483.85261810096,14999929.0659542,3.83411260419268,7.51656718340684,1174.38615721409,781.304489752523,482.910705300042,0.108933001756668
1074,0.26220703125,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,483.927133549138,14999928.9957452,3.83470309247972,7.51540974180744,1174.41073151904,781.348714158452,482.984801110864,0.108933001756668
1075,0.262451171875,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,484.001642892409,14999928.9255285,3.83529353239814,7.51425275137703,1174.4353020142,781.392936057008,483.058890829832,0.108933001756668
1076,0.2626953125,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,484.076146131232,14999928.8553043,3.83588392395155,7.5130962118564,1174.4598687015,781.437155447739,483.132974457198,0.108933001756668
1077,0.262939453125,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,484.150643266063,14999928.7850726,3.83647426714359,7.51194012298653,1174.48443158488,781.481372330198,483.207051993213,0.108933001756668
