i,x1[i],Tcc,Calor cambra,Calor extreta pel fluid,Calor intercanviada amb l'aire exterior,T3[i],P3[i],v3[i],rho3[i],alfa3[i],T2[i],T4[i],Temps execucio (s)
0,0,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,200,15000000,1.5848191492551,18.1846395481194,1049.80443209384,630.394946430659,210.486227846258,0.0645759999752045
1,0.00048828125,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,200.212133984612,14999999.9107747,1.58650012869727,18.1653719762543,1049.93105506953,630.39758392574,210.490349253549,0.0645759999752045
2,0.0009765625,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,200.424038563604,14999999.8215552,1.5881792903267,18.1461659610439,1050.05749437077,630.402787021715,210.498506107612,0.0645759999752045
3,0.00146484375,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,200.635717653178,14999999.7323408,1.5898566651758,18.1270208877443,1050.18375234538,630.41048577747,210.510614229341,0.0645759999752045
4,0.001953125,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,200.847175081408,14999999.6431305,1.59153228357866,18.107936154056,1050.3098312872,630.420612152006,210.526591183626,0.0645759999752045
5,0.00244140625,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,201.058414590294,14999999.5539236,1.59320617518729,18.0889111698135,1050.4357334377,630.433099952917,210.546356242739,0.0645759999752045
6,0.0029296875,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,201.269439837769,14999999.4647193,1.59487836898756,18.0699453566832,1050.56146098588,630.447884786266,210.569830350514,0.0645759999752045
7,0.00341796875,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,201.48025439966,14999999.3755168,1.59654889331472,18.0510381478685,1050.68701607168,630.464904007817,210.596936087298,0.0645759999752045
8,0.00390625,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,201.690861771595,14999999.2863153,1.59821777586851,18.0321889878243,1050.81240078541,630.484096675602,210.627597635653,0.0645759999752045
9,0.00439453125,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,201.901265370872,14999999.1971141,1.59988504372797,18.0133973319782,1050.93761716903,630.505403503761,210.661740746804,0.0645759999752045
10,0.0048828125,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,202.111468538279,14999999.1079125,1.60155072336589,17.9946626464588,1051.06266721824,630.528766817638,210.699292707796,0.0645759999752045
11,0.00537109375,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,202.321474539872,14999999.0187099,1.60321484066284,17.9759844078327,1051.18755288344,630.554130510103,210.740182309371,0.0645759999752045
12,0.005859375,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,202.53128656871,14999998.9295053,1.604877420921,17.9573621028468,1051.3122760694,630.581439999043,210.784339814518,0.0645759999752045
13,0.00634765625,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,202.740907746553,14999998.8402983,1.60653848887751,17.9387952281786,1051.43683863803,630.610642186021,210.831696927712,0.0645759999752045
14,0.0068359375,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,202.950341125508,14999998.7510882,1.60819806871763,17.920283290193,1051.56124240861,630.641685416043,210.882186764799,0.0645759999752045
15,0.00732421875,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,203.15958968965,14999998.6618743,1.6098561840875,17.9018258047048,1051.6854891592,630.674519438425,210.935743823533,0.0645759999752045
16,0.0078125,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,203.368656356597,14999998.5726559,1.61151285810663,17.8834222967487,1051.80958062677,630.709095368715,210.992303954737,0.0645759999752045
17,0.00830078125,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,203.577543979045,14999998.4834325,1.61316811338012,17.8650723003539,1051.93351850903,630.745365651648,211.051804334087,0.0645759999752045
18,0.0087890625,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,203.786255346274,14999998.3942034,1.61482197201053,17.8467753583262,1052.05730446511,630.783284025107,211.114183434489,0.0645759999752045
19,0.00927734375,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,203.994793185615,14999998.3049682,1.61647445560953,17.8285310220348,1052.18094011639,630.822805485057,211.179380999047,0.0645759999752045
20,0.009765625,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,204.203160163877,14999998.2157261,1.61812558530921,17.8103388512049,1052.3044270474,630.863886251432,211.247338014614,0.0645759999752045
21,0.01025390625,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,204.411358888747,14999998.1264766,1.61977538177319,17.7921984137161,1052.4277668066,630.906483734947,211.317996685895,0.0645759999752045
22,0.0107421875,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,204.619391910158,14999998.0372192,1.6214238652074,17.7741092854056,1052.55096090743,630.950556504803,211.391300410106,0.0645759999752045
23,0.01123046875,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,204.827261721618,14999997.9479534,1.62307105537069,17.7560710498772,1052.67401082899,630.996064257277,211.46719375217,0.0645759999752045
24,0.01171875,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,205.034970761509,14999997.8586786,1.62471697158508,17.7380832983144,1052.79691801736,631.04296778515,211.545622420439,0.0645759999752045
25,0.01220703125,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,205.242521414363,14999997.7693942,1.62636163274585,17.7201456292991,1052.91968388502,631.091228947975,211.626533242931,0.0645759999752045
26,0.0126953125,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,205.449916012097,14999997.6800999,1.62800505733138,17.7022576486352,1053.04230981359,631.140810643144,211.709874144072,0.0645759999752045
27,0.01318359375,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,205.657156835224,14999997.5907951,1.62964726341272,17.6844189691757,1053.16479715263,631.19167677774,211.795594121923,0.0645759999752045
28,0.013671875,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,205.86424611404,14999997.5014793,1.63128826866298,17.6666292106557,1053.28714722189,631.243792241148,211.883643225902,0.0645759999752045
29,0.01416015625,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,206.071186029775,14999997.4121521,1.63292809036646,17.6488879995283,1053.40936131103,631.297122878416,211.973972534962,0.0645759999752045
30,0.0146484375,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,206.277978715719,14999997.322813,1.6345667454276,17.6311949688064,1053.53144068089,631.351635464329,212.066534136239,0.0645759999752045
31,0.01513671875,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,206.484626258326,14999997.2334615,1.63620425037969,17.6135497579068,1053.65338656399,631.407297678188,212.161281104148,0.0645759999752045
32,0.015625,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,206.691130698286,14999997.1440973,1.63784062139339,17.5959520125,1053.77520016516,631.464078079274,212.258167479922,0.0645759999752045
33,0.01611328125,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,206.897494031576,14999997.0547198,1.63947587428507,17.5784013843623,1053.89688266216,631.521946082973,212.357148251576,0.0645759999752045
34,0.0166015625,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,207.103718210487,14999996.9653287,1.64111002452486,17.5608975312335,1054.01843520631,631.58087193755,212.458179334299,0.0645759999752045
35,0.01708984375,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,207.30980514462,14999996.8759235,1.64274308724469,17.5434401166763,1054.13985892328,631.640826701551,212.561217551256,0.0645759999752045
36,0.017578125,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,207.515756701868,14999996.7865039,1.64437507724594,17.526028809941,1054.26115491381,631.701782221816,212.666220614796,0.0645759999752045
37,0.01806640625,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,207.721574709367,14999996.6970695,1.64600600900704,17.5086632858325,1054.38232425367,631.763711112087,212.773147108049,0.0645759999752045
38,0.0185546875,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,207.927260954429,14999996.6076198,1.64763589669087,17.4913432245816,1054.50336799489,631.826586732202,212.881956466917,0.0645759999752045
39,0.01904296875,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,208.132817185456,14999996.5181545,1.64926475415194,17.4740683117189,1054.62428716594,631.890383167838,212.992608962435,0.0645759999752045
40,0.01953125,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,208.338245112822,14999996.4286733,1.65089259494347,17.4568382379522,1054.7450827727,631.955075210818,213.105065683512,0.0645759999752045
41,0.02001953125,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,208.543546409747,14999996.3391758,1.65251943232423,17.4396526990472,1054.86575579842,632.020638339941,213.219288520023,0.0645759999752045
42,0.0205078125,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,208.748722713144,14999996.2496615,1.65414527926531,17.4225113957109,1054.98630720469,632.087048702337,213.33524014626,0.0645759999752045
43,0.02099609375,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,208.953775624442,14999996.1601303,1.65577014845662,17.4054140334783,1055.10673793172,632.15428309532,213.452884004734,0.0645759999752045
44,0.021484375,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,209.158706710402,14999996.0705817,1.65739405231334,17.3883603226016,1055.22704889901,632.222318948743,213.572184290307,0.0645759999752045
45,0.02197265625,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,209.363517503902,14999995.9810155,1.65901700298219,17.3713499779427,1055.34724100572,632.291134307817,213.69310593466,0.0645759999752045
46,0.0224609375,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,209.568209504709,14999995.8914312,1.66063901234748,17.3543827188681,1055.46731513118,632.360707816408,213.815614591088,0.0645759999752045
47,0.02294921875,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,209.772784180236,14999995.8018286,1.66226009203716,17.3374582691461,1055.58727213542,632.431018700777,213.93967661961,0.0645759999752045
48,0.0234375,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,209.977242966272,14999995.7122074,1.66388025342858,17.3205763568479,1055.70711285949,632.502046753769,214.065259072387,0.0645759999752045
49,0.02392578125,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,210.181587267705,14999995.6225673,1.66549950765425,17.3037367142495,1055.82683812575,632.573772319421,214.192329679452,0.0645759999752045
50,0.0244140625,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,210.385818459223,14999995.532908,1.66711786560734,17.2869390777371,1055.9464487392,632.646176277991,214.320856834727,0.0645759999752045
51,0.02490234375,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,210.589937886,14999995.4432292,1.66873533794717,17.270183187715,1056.06594548627,632.719240031397,214.450809582342,0.0645759999752045
52,0.025390625,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,210.793946864365,14999995.3535306,1.67035193510448,17.2534687885153,1056.18532913731,632.792945489039,214.582157603233,0.0645759999752045
53,0.02587890625,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,210.997846682455,14999995.263812,1.67196766728661,17.2367956283098,1056.30460044464,632.86727505402,214.714871202018,0.0645759999752045
54,0.0263671875,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,211.201638600858,14999995.174073,1.67358254448261,17.2201634590248,1056.42376014522,632.942211609723,214.848921294151,0.0645759999752045
55,0.02685546875,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,211.405323853232,14999995.0843135,1.67519657646814,17.2035720362573,1056.54280895948,633.017738506768,214.984279393339,0.0645759999752045
56,0.02734375,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,211.608903646921,14999994.9945331,1.67680977281031,17.1870211191938,1056.66174759235,633.093839550311,215.120917599223,0.0645759999752045
57,0.02783203125,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,211.812379163542,14999994.9047316,1.6784221428724,17.1705104705307,1056.78057673331,633.170498987692,215.258808585311,0.0645759999752045
58,0.0283203125,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,212.015751559577,14999994.8149088,1.68003369581851,17.1540398563973,1056.89929705717,633.247701496414,215.397925587173,0.0645759999752045
59,0.02880859375,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,212.219021966933,14999994.7250644,1.68164444061799,17.1376090462799,1057.01790922411,633.325432172456,215.538242390861,0.0645759999752045
60,0.029296875,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,212.4221914935,14999994.6351982,1.6832543860499,17.1212178129485,1057.13641388013,633.403676518888,215.679733321592,0.0645759999752045
61,0.02978515625,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,212.625261223695,14999994.54531,1.68486354070728,17.1048659323848,1057.25481165683,633.482420434811,215.822373232649,0.0645759999752045
62,0.0302734375,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,212.828232218988,14999994.4553995,1.68647191300135,17.0885531837127,1057.37310317314,633.561650204584,215.96613749452,0.0645759999752045
63,0.03076171875,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,213.031105518425,14999994.3654665,1.68807951116562,17.0722793491294,1057.49128903407,633.641352487348,216.11100198426,0.0645759999752045
64,0.03125,1327.93862143109,132801.65667813,132810.529097142,-8.87241901184553,213.233882139128,14999994.2755109,1.68968634325988,17.0560442138394,1057.60936983159,633.721514306836,216.256943075074,0.0645759999752045
